id,gender,age,marathonTime,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
5191,Female,30,302.6333333333333,0,1,0,0,0,0,0,0,0,0,3
5192,Male,30,292.93333333333334,0,0,0,1,0,0,0,0,0,0,4
5193,Male,35,300.2,0,1,0,0,0,0,0,0,0,0,3
5194,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5195,Male,30,262.51666666666665,0,0,1,0,0,0,0,0,0,0,2
5196,Male,45,361.8666666666667,0,0,1,0,0,2,3,1,1,1,2
5197,Male,30,226.90833333333333,0,0,0,0,2,0,3,0,0,0,4
5198,Female,35,336.81666666666666,0,0,1,0,0,0,0,0,0,0,2
5199,Male,35,205.31666666666666,0,1,0,0,0,0,0,0,0,0,3
5200,Female,20,351.3833333333333,0,0,1,0,0,0,0,0,0,0,2
5201,Male,50,247.78333333333333,0,1,0,0,0,1,0,1,0,0,3
5202,Male,45,278.2,0,0,0,1,0,1,0,1,1,0,4
5203,Male,30,272.55,0,1,0,0,0,0,0,0,1,0,3
5204,Male,25,0,0,0,0,1,0,0,0,1,0,0,4
5205,Female,40,259.6,0,0,0,1,0,0,0,1,0,0,4
5206,Female,55,258.76666666666665,0,0,0,0,1,0,0,0,0,0,4
5207,Male,45,203.93333333333334,0,1,0,0,0,0,0,0,0,0,3
5208,Male,40,224.5,0,0,0,0,1,1,1,1,0,1,4
5209,Female,18,354.1166666666667,0,0,1,0,0,0,0,0,0,0,2
5210,Male,40,236.26666666666668,0,1,0,0,0,0,0,0,1,1,3
5211,Male,40,0,0,0,0,0,0,0,1,2,1,0,4
5212,Male,50,0,0,0,0,0,0,0,1,0,1,0,4
5213,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
5214,Male,35,210.72500000000002,0,0,1,0,0,4,5,0,3,1,2
5215,Male,45,0,0,0,0,0,0,0,0,0,2,0,4
5216,Male,25,0,0,1,0,0,0,0,0,0,0,0,3
5217,Male,55,0,0,0,1,0,0,0,0,0,0,0,2
5218,Female,20,274.6,0,0,0,0,1,4,0,0,0,0,4
5219,Female,20,230.88333333333333,0,0,0,1,0,1,4,2,2,0,4
5220,Male,40,234.08333333333334,0,1,0,0,0,0,0,0,0,1,3
5221,Male,30,289.26666666666665,0,1,0,0,0,0,0,0,0,0,3
5222,Male,40,253.81666666666666,0,0,0,1,0,0,0,0,0,0,4
5223,Female,30,336.06666666666666,0,1,0,0,0,2,0,0,0,0,3
5224,Female,45,328.1166666666667,0,1,0,0,0,1,3,1,2,0,3
5225,Male,40,273.7625,0,0,1,0,0,2,5,1,1,0,2
5226,Male,45,268.3333333333333,0,0,0,1,0,0,0,0,0,0,4
5227,Male,25,246.06666666666666,0,0,1,0,0,0,0,0,1,0,2
5228,Male,55,193.68333333333334,0,0,0,0,1,0,0,0,0,0,4
5229,Male,35,0,0,0,0,0,0,0,1,0,1,0,4
5230,Male,40,356.75,0,1,0,0,0,0,0,0,0,0,3
5231,Female,18,309.76666666666665,0,0,0,1,0,0,0,0,0,0,4
5232,Male,45,267.9,0,0,0,0,1,0,1,0,0,0,4
5233,Male,55,0,0,0,0,0,0,0,1,0,0,0,4
5234,Male,35,256.71666666666664,0,1,0,0,0,0,0,0,0,0,3
5235,Male,35,237.51666666666665,0,0,1,0,1,0,1,1,0,1,2
5236,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5237,Male,40,221.98333333333332,0,0,1,0,0,0,0,0,0,0,2
5238,Male,35,247.35,0,1,0,0,0,0,0,0,0,0,3
5239,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
5240,Female,25,232.41666666666666,0,0,0,0,1,0,0,0,0,0,4
5241,Male,35,256.3666666666667,0,0,1,0,0,0,0,2,1,2,2
5242,Female,40,253.50833333333333,0,0,0,1,0,2,2,0,0,0,4
5243,Male,35,191.96666666666667,0,1,0,0,0,0,0,0,0,0,3
5244,Female,20,246.31666666666666,0,0,0,1,0,0,0,0,0,0,4
5245,Male,40,224.1,0,0,0,1,0,0,0,0,0,0,4
5246,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
5247,Female,40,265.8833333333333,0,0,0,1,0,0,0,0,0,0,4
5248,Male,7,0,0,0,0,0,0,0,0,0,1,0,4
5249,Male,35,216.81666666666666,0,1,0,0,0,0,0,0,0,0,3
5250,Female,20,310.65,0,1,0,0,0,0,0,0,0,0,3
5251,Male,40,340.9166666666667,0,0,1,0,0,0,0,0,0,0,2
5252,Male,30,275.48333333333335,0,0,1,0,0,0,0,0,0,0,2
5253,Male,25,178.40833333333333,0,0,0,1,0,0,1,2,2,0,4
5254,Male,30,252.7,0,0,0,0,1,1,0,2,0,0,4
5255,Female,40,207.28333333333333,0,1,0,0,0,0,0,0,0,0,3
5256,Male,30,237.53333333333333,0,1,0,0,0,0,0,1,0,0,3
5257,Male,40,280.6666666666667,0,0,0,0,1,2,0,0,1,0,4
5258,Female,50,383.23333333333335,0,1,0,0,0,0,0,0,0,0,3
5259,Male,18,295.25,0,1,0,0,0,0,0,0,0,0,3
5260,Female,30,229.9,0,0,0,1,0,0,1,0,0,0,4
5261,Male,25,256.1666666666667,0,0,1,0,0,0,0,0,0,0,2
5262,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5263,Male,,318.1333333333333,0,1,0,0,0,0,0,0,1,0,3
5264,Male,40,313.3333333333333,0,0,1,0,0,0,0,0,0,1,2
5265,Female,35,299.18333333333334,0,0,1,0,0,0,1,1,0,0,2
5266,Male,30,228.66666666666666,0,0,0,1,0,0,0,0,0,0,4
5267,Female,25,317.28333333333336,0,1,0,0,0,0,0,0,0,0,3
5268,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5269,Female,35,277.2833333333333,0,0,1,1,0,0,2,2,3,0,2
5270,Male,30,189.7,0,0,0,1,0,0,1,3,3,0,4
5271,Male,30,212.425,0,0,1,1,1,1,1,1,1,1,2
5272,Female,35,259.31666666666666,0,0,0,1,0,0,0,0,0,0,4
5273,Male,55,258.1,0,1,0,0,0,0,0,0,0,0,3
5274,Male,25,363.48333333333335,0,0,1,0,0,0,0,0,0,0,2
5275,Female,30,322.6166666666667,0,1,0,0,0,0,0,0,0,0,3
5276,Male,40,295.48333333333335,0,1,0,0,0,0,0,0,1,0,3
5277,Male,40,231.55,0,1,0,0,0,0,0,0,0,0,3
5278,Female,25,301.55,0,1,0,0,0,0,0,0,0,0,3
5279,Female,40,0,0,0,0,0,0,0,0,0,3,0,4
5280,Female,30,284.56666666666666,0,1,0,0,0,0,0,0,0,0,3
5281,Female,18,307.56666666666666,0,0,1,0,0,0,0,0,0,0,2
5282,Female,30,351.81666666666666,0,0,1,0,0,0,1,1,0,0,2
5283,Female,40,322.35,0,1,0,0,0,0,0,0,1,0,3
5284,Male,25,257.96666666666664,0,0,0,0,1,0,0,0,0,0,4
5285,Male,50,290.85,0,0,0,1,0,0,0,0,0,0,4
5286,Male,35,0,0,0,0,0,0,0,2,0,1,0,4
5287,Male,30,384.1,0,0,1,0,0,0,0,0,0,0,2
5288,Female,45,279.5833333333333,0,1,0,0,0,0,0,0,0,0,3
5289,Female,35,250.38333333333333,0,0,0,1,1,4,5,5,5,2,4
5290,Male,25,267.43333333333334,0,0,0,0,1,0,0,0,0,0,4
5291,Male,31,201.08333333333334,0,0,0,0,1,2,2,0,1,0,4
5292,Male,40,0,0,0,0,0,0,1,1,0,0,0,4
5293,Male,40,196.15,0,0,0,0,1,0,0,0,0,0,4
5294,Male,30,0,0,0,0,0,0,0,1,0,1,0,4
5295,Male,18,227.69401041666666,0,1,1,2,2,0,1,0,0,0,1
5296,Male,25,265.15,0,1,0,0,0,0,0,0,0,0,3
5297,Male,30,271.85,0,0,0,0,1,0,0,0,0,0,4
5298,Female,40,325.28333333333336,0,1,0,0,0,0,0,0,0,0,3
5299,Female,40,314.31666666666666,0,0,0,1,0,0,0,0,0,0,4
5300,Female,30,339.48333333333335,0,0,1,0,0,3,5,1,3,0,2
5301,Male,30,238.68333333333334,0,1,0,0,0,0,0,1,0,0,3
5302,Male,20,412.6666666666667,0,0,1,0,0,0,1,0,1,0,2
5303,Male,60,0,0,0,0,0,0,0,0,0,1,0,4
5304,Female,45,301.6666666666667,0,0,0,1,0,0,0,0,0,0,4
5305,Male,30,198.71666666666667,0,1,0,0,0,0,0,0,0,1,3
5306,Male,35,0,0,0,0,1,0,0,0,0,0,0,4
5307,Male,30,284.1333333333333,0,1,0,0,0,0,0,1,0,0,3
5308,Female,45,340.8833333333333,0,0,1,0,0,0,0,0,0,0,2
5309,Male,35,172.38333333333333,0,1,0,0,0,0,0,0,0,0,3
5310,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
5311,Male,50,253.5125,0,1,0,1,1,0,0,0,0,0,3
5312,Female,35,206.7,0,1,0,0,0,0,0,0,0,0,3
5313,Male,40,268.7,0,0,0,0,1,1,1,0,0,0,4
5314,Female,18,281.3,0,0,0,0,1,0,0,0,0,0,4
5315,Male,40,268.71666666666664,0,0,1,0,0,1,1,1,0,0,2
5316,Female,45,246.66666666666666,0,1,0,0,0,0,0,0,0,0,3
5317,Male,40,0,0,1,0,0,0,0,0,0,0,1,3
5318,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5319,Female,40,388.9,0,0,1,0,0,1,1,0,0,0,2
5320,Male,30,0,0,0,0,0,0,0,0,1,0,0,4
5321,Male,35,0,0,0,0,0,0,0,0,0,2,0,4
5322,Male,30,198.43333333333334,0,0,0,1,0,0,0,0,0,0,4
5323,Female,30,240.55,0,0,0,0,1,3,1,3,4,2,4
5324,Female,45,0,0,0,0,0,0,1,1,1,1,0,4
5325,Male,45,188.6,0,0,1,0,0,1,1,0,0,0,2
5326,Male,40,275.5833333333333,0,1,0,0,0,0,0,0,0,5,3
5327,Male,30,235.75,0,0,0,1,0,0,0,0,0,0,4
5328,Female,20,211.78333333333333,0,1,0,0,0,0,0,0,2,1,3
5329,Male,50,332.5833333333333,0,1,0,0,0,0,0,0,0,0,3
5330,Male,45,231.08333333333334,0,0,1,0,0,0,0,0,0,0,2
5331,Male,30,228.19166666666666,0,0,1,0,0,2,4,2,1,0,2
5332,Female,20,208.86666666666667,0,0,1,0,0,0,0,1,0,1,2
5333,Male,40,336.46666666666664,0,1,0,0,0,0,0,0,0,0,3
5334,Male,25,207.68333333333334,0,1,0,0,0,0,0,0,0,0,3
5335,Female,25,324.98333333333335,0,1,0,0,0,0,0,0,0,0,3
5336,Male,50,195.01666666666668,0,1,0,0,0,0,0,0,0,0,3
5337,Male,30,196.80625,0,1,0,1,1,0,0,0,0,0,3
5338,Male,35,251.45,0,0,1,0,0,0,0,0,1,0,2
5339,Male,30,388.73333333333335,0,1,0,0,0,0,0,0,0,0,3
5340,Male,30,253.7,0,0,1,0,0,0,0,0,1,0,2
5341,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
5342,Male,18,307.76666666666665,0,1,0,0,0,0,0,0,0,0,3
5343,Female,25,264.31666666666666,0,0,0,1,0,0,0,0,0,0,4
5344,Male,40,274.1333333333333,1,0,1,0,0,2,2,2,0,1,2
5345,Male,30,232.53333333333333,0,1,0,0,0,0,0,0,0,0,3
5346,Male,40,348.93333333333334,0,1,0,0,0,0,0,0,0,0,3
5347,Male,70,330.375,0,1,1,0,0,0,0,0,0,0,1
5348,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
5349,Male,45,255.03333333333333,0,1,0,0,0,0,0,0,0,0,3
5350,Female,55,408.05,0,0,0,1,0,2,3,3,3,2,4
5351,Male,13,0,0,0,0,0,0,0,1,1,0,0,4
5352,Male,35,0,0,0,0,0,0,0,0,1,0,0,4
5353,Male,40,323.93333333333334,0,1,0,0,0,0,2,0,0,0,3
5354,Male,70,302.15,0,1,0,0,0,0,0,0,0,0,3
5355,Male,25,220.26666666666668,0,0,0,1,0,0,0,0,0,2,4
5356,Female,25,284.8,0,1,0,0,0,0,0,0,0,0,3
5357,Male,30,336.225,0,0,1,1,0,1,0,0,0,0,2
5358,Male,25,348.6166666666667,0,0,1,0,0,0,0,0,0,0,2
5359,Male,25,230.425,0,0,0,1,1,0,1,0,0,0,4
5360,Male,35,407.03333333333336,0,0,1,0,0,0,0,0,0,0,2
5361,Male,60,298.8,0,0,1,0,0,0,0,0,0,0,2
5362,Female,45,277.3333333333333,0,1,0,0,0,0,0,0,0,0,3
5363,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
5364,Female,40,323.8,0,0,1,0,0,0,0,0,0,0,2
5365,Male,30,234.78333333333333,0,1,0,0,0,0,0,0,0,0,3
5366,Male,40,213.85,0,0,0,1,0,2,0,1,0,0,4
5367,Female,30,267.9,0,0,1,0,0,0,1,1,6,1,2
5368,Male,45,258.25,0,0,0,0,2,0,2,2,2,0,4
5369,Male,35,220.7,0,1,0,0,0,0,0,0,0,0,3
5370,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
5371,Female,40,369.9,0,1,0,0,0,0,0,0,0,0,3
5372,Female,30,288.01666666666665,0,0,1,0,0,0,0,0,0,0,2
5373,Male,35,252.91666666666666,0,0,0,0,1,0,0,0,0,0,4
5374,Male,20,286.725,0,0,1,1,0,0,1,2,0,0,2
5375,Male,40,269.53333333333336,0,1,0,0,0,0,0,0,0,0,3
5376,Male,60,350.06666666666666,0,1,0,0,0,0,0,0,0,0,3
5377,Male,40,223.76666666666668,0,0,0,1,0,0,0,0,0,0,4
5378,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
5379,Male,35,199.86666666666667,0,0,0,0,1,0,0,0,0,0,4
5380,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
5381,Male,40,276.31666666666666,0,0,1,0,0,0,1,2,1,0,2
5382,Female,30,282.23333333333335,0,1,0,0,0,0,0,0,0,0,3
5383,Female,30,282.23333333333335,0,0,1,0,0,0,1,1,0,0,2
5384,Female,25,0,0,0,0,0,0,0,1,1,0,0,4
5385,Male,18,160.55,0,0,0,1,0,0,0,0,1,0,4
5386,Male,14,269.4166666666667,0,1,0,0,0,0,0,0,0,0,3
5387,Male,40,213.60833333333335,0,0,0,1,1,1,0,2,1,1,4
5388,Male,30,237.25,0,0,1,0,0,0,0,0,0,0,2
5389,Female,35,258.3,0,0,0,0,1,1,0,0,0,0,4
5390,Male,40,229.48333333333332,0,1,0,0,0,0,1,0,0,0,3
5391,Female,30,226.6,0,0,1,0,0,2,7,5,2,0,2
5392,Male,30,292.1166666666667,0,0,0,1,0,0,0,0,0,0,4
5393,Female,18,360.46666666666664,0,1,0,0,0,0,0,0,0,0,3
5394,Female,25,353.05,0,0,1,0,0,0,0,0,0,0,2
5395,Female,20,425.3833333333333,0,0,1,0,0,0,1,0,0,0,2
5396,Male,,292.1166666666667,0,0,1,0,0,0,1,0,1,2,2
5397,Male,35,251.96666666666667,0,0,0,0,1,0,0,1,0,0,4
5398,Female,45,281.75,0,1,0,0,0,0,0,0,0,0,3
5399,Female,45,0,0,0,0,0,0,0,0,0,1,0,4
5400,Female,30,256.26666666666665,0,1,0,0,0,0,0,0,0,0,3
5401,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
5402,Male,35,331.5833333333333,0,1,0,0,0,0,0,0,0,0,3
5403,Male,30,204.6,0,0,0,0,1,0,1,0,0,0,4
5404,Male,30,236.74166666666667,0,0,0,1,1,3,2,3,3,0,4
5405,Female,25,242.96666666666667,0,0,0,1,0,0,0,0,0,0,4
5406,Male,35,254.35,0,1,0,0,0,0,0,0,0,0,3
5407,Male,50,262.65,0,1,0,0,0,0,0,0,0,0,3
5408,Female,30,253.9,0,0,0,0,1,0,2,0,0,0,4
5409,Male,20,215.68333333333334,0,0,1,0,0,1,1,1,2,1,2
5410,Male,35,261.2,0,0,0,0,1,0,0,0,0,0,4
5411,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
5412,Male,20,295.51666666666665,0,0,1,0,0,0,0,1,0,0,2
5413,Female,35,259.0833333333333,0,1,0,0,0,0,0,0,0,1,3
5414,Female,45,390.85,0,0,1,0,0,0,0,0,0,0,2
5415,Male,40,307.93333333333334,0,0,1,0,0,0,1,2,1,0,2
5416,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
5417,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
5418,Male,35,0,0,0,1,0,0,0,0,0,0,0,2
5419,Female,35,272.56666666666666,0,1,0,0,0,0,0,0,0,0,3
5420,Female,30,297.43333333333334,0,0,0,1,0,0,0,0,0,0,4
5421,Female,40,349.55,0,1,0,0,0,0,0,0,0,0,3
5422,Male,35,333.6,0,0,1,0,0,2,2,2,1,1,2
5423,Male,35,237.96666666666667,0,0,0,1,0,1,1,0,0,0,4
5424,Male,40,263.25,0,1,0,0,0,0,0,0,0,0,3
5425,Male,40,414.4166666666667,0,1,0,0,0,0,0,0,0,0,3
5426,Male,40,200.71666666666667,0,1,0,0,0,0,0,0,1,0,3
5427,Male,35,204.06666666666666,0,0,0,1,0,0,0,1,0,0,4
5428,Female,35,321.96666666666664,0,1,0,0,0,0,0,0,0,0,3
5429,Female,50,287.9604166666667,0,1,1,1,1,0,0,0,0,0,1
5430,Male,30,199.18333333333334,0,0,0,1,0,0,0,0,0,0,4
5431,Male,40,0,0,0,0,0,0,0,2,1,1,0,4
5432,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
5433,Male,25,262.81666666666666,0,1,0,0,0,0,0,0,0,1,3
5434,Male,18,211.58333333333334,0,0,0,0,1,0,0,1,0,0,4
5435,Male,19,229.11666666666667,0,1,0,0,0,0,0,0,1,1,3
5436,Male,35,325.73333333333335,0,1,0,0,0,0,0,0,0,0,3
5437,Male,45,217.2,0,1,0,0,0,0,0,0,0,0,3
5438,Female,40,282.33333333333337,0,1,0,1,0,2,0,0,0,0,3
5439,Male,35,218.46666666666667,0,1,0,0,0,0,0,0,0,0,3
5440,Female,40,246.91666666666666,0,0,0,0,1,0,1,1,0,0,4
5441,Male,55,288.7,0,0,1,0,0,0,1,0,0,0,2
5442,Female,30,281.65,0,0,0,0,1,0,0,0,0,0,4
5443,Male,30,307.2,0,0,1,0,0,0,0,0,0,0,2
5444,Male,45,267.06666666666666,0,0,0,0,1,0,2,0,0,0,4
5445,Male,40,383.31666666666666,0,1,0,0,0,3,4,5,0,2,3
5446,Male,18,159.5,0,0,0,0,1,0,0,0,0,0,4
5447,Female,35,258.21666666666664,0,0,1,0,0,0,1,2,2,0,2
5448,Female,18,244.4,0,0,0,1,0,0,0,0,0,0,4
5449,Male,20,0,0,0,0,0,0,0,0,1,1,0,4
5450,Male,35,260.45,0,0,0,1,0,0,0,1,0,0,4
5451,Male,40,282.25,0,1,0,0,0,0,0,0,0,0,3
5452,Male,35,199.51666666666668,0,0,0,1,0,1,0,0,0,0,4
5453,Female,19,274.53333333333336,0,0,0,1,0,0,1,3,0,0,4
5454,Male,16,186.55,0,0,1,0,0,0,1,2,0,0,2
5455,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
5456,Male,50,308.6958333333333,0,0,1,0,0,0,0,0,0,0,2
5457,Male,30,0,0,0,0,0,0,0,0,0,4,1,4
5458,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5459,Female,45,0,0,0,0,0,0,0,0,1,0,1,4
5460,Male,30,295.3,0,0,1,0,0,0,1,0,0,0,2
5461,Male,14,334.8333333333333,0,1,0,0,0,0,0,0,0,0,3
5462,Male,35,244.9,0,0,0,0,1,0,0,1,0,0,4
5463,Male,60,389.25,0,0,1,0,0,0,0,0,0,0,2
5464,Female,25,361.3333333333333,0,0,1,0,0,0,0,1,0,0,2
5465,Female,25,300.2,0,1,0,0,0,0,0,0,0,0,3
5466,Female,,304.55833333333334,0,0,1,1,0,0,2,0,0,0,2
5467,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
5468,Male,40,286.48333333333335,0,0,1,0,1,1,3,2,2,1,2
5469,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
5470,Male,40,388.3666666666667,0,1,0,0,0,0,0,0,0,0,3
5471,Male,35,208.68333333333334,0,0,0,1,0,0,0,0,0,0,4
5472,Male,40,400.26666666666665,0,0,1,0,0,0,0,0,1,0,2
5473,Female,35,247.31666666666666,0,0,0,1,0,1,0,2,1,1,4
5474,Male,40,248.4,0,1,0,0,0,0,0,1,0,0,3
5475,Male,18,237.13333333333333,0,1,0,0,0,0,0,0,0,0,3
5476,Female,35,0,0,0,0,0,0,0,0,0,2,0,4
5477,Female,25,255.43333333333334,0,1,0,0,0,0,0,0,0,1,3
5478,Female,20,266.75,0,1,0,0,0,0,0,0,0,0,3
5479,Female,30,330.26666666666665,0,0,1,0,0,1,0,1,0,0,2
5480,Male,18,342.1,0,0,1,0,0,0,0,0,0,0,2
5481,Female,25,208.96666666666667,0,0,0,0,1,0,0,0,0,0,4
5482,Female,40,243.98333333333335,0,0,1,1,1,0,0,2,0,0,2
5483,Male,40,0,0,0,1,0,0,1,2,0,0,0,2
5484,Male,30,0,0,0,0,0,0,0,1,3,1,3,4
5485,Male,25,220.45,0,0,1,0,0,0,0,0,0,0,2
5486,Male,30,266.9,0,0,1,0,0,0,1,0,0,0,2
5487,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
5488,Male,30,250.77499999999998,0,0,0,0,1,1,1,0,0,0,4
5489,Female,35,273.93333333333334,0,0,0,0,1,0,0,0,0,0,4
5490,Male,45,209.8,0,0,0,0,1,0,2,2,0,1,4
5491,Male,40,325.23333333333335,0,1,0,0,0,0,0,0,0,0,3
5492,Male,18,368.1,0,1,0,0,0,0,0,0,0,0,3
5493,Male,18,221.7,0,0,1,0,0,0,0,0,0,0,2
5494,Female,25,263.1,0,0,0,1,1,0,1,0,0,0,4
5495,Female,50,270.03333333333336,0,1,0,0,0,0,0,0,2,0,3
5496,Female,20,282.73333333333335,0,0,0,0,1,2,0,0,0,0,4
5497,Female,25,288.01666666666665,0,0,1,0,0,0,0,0,0,0,2
5498,Male,40,172.63541666666669,1,0,1,1,0,0,0,0,0,0,2
5499,Male,25,245.85,0,0,1,0,0,0,0,0,0,0,2
5500,Male,35,201.75312499999998,0,0,0,0,3,0,1,1,0,0,4
5501,Male,30,215.53333333333333,0,1,0,0,0,0,0,0,0,0,3
5502,Male,45,289.76666666666665,0,0,0,1,0,0,0,0,0,0,4
5503,Male,40,0,0,0,0,0,0,0,0,0,1,1,4
5504,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
5505,Male,18,244.23333333333332,0,0,1,0,0,0,0,2,2,3,2
5506,Female,35,0,0,0,0,0,1,0,0,0,0,0,4
5507,Female,40,288.6,0,1,0,0,0,0,0,0,0,0,3
5508,Male,35,205.8,0,0,0,0,1,2,3,0,0,0,4
5509,Male,45,232.47916666666669,0,0,1,1,1,2,1,2,0,0,2
5510,Male,30,311.5833333333333,0,0,0,1,0,1,0,0,0,0,4
5511,Male,55,0,0,0,0,0,0,0,0,0,1,1,4
5512,Male,30,284.35,0,1,0,0,0,0,0,0,0,0,3
5513,Male,45,220.11666666666667,0,0,0,0,1,0,0,0,0,0,4
5514,Male,25,209.71666666666667,0,1,0,0,0,0,0,0,0,0,3
5515,Male,40,320.1166666666667,0,0,0,1,0,0,0,0,0,0,4
5516,Male,35,0,0,0,0,0,0,0,0,3,0,0,4
5517,Male,40,361.8,0,0,0,1,0,0,0,1,0,0,4
5518,Male,30,204.51666666666665,0,0,1,2,0,0,4,6,4,0,2
5519,Male,50,319.3333333333333,0,1,0,0,0,0,0,0,1,0,3
5520,Male,35,312.5833333333333,0,1,0,0,0,0,0,0,0,0,3
5521,Female,30,310.5,0,0,0,1,0,0,0,0,0,0,4
5522,Female,30,0,0,0,0,0,0,0,0,0,2,0,4
5523,Female,30,325.19166666666666,0,0,1,0,0,0,0,0,0,0,2
5524,Male,25,295.0833333333333,0,1,0,0,0,0,0,0,0,0,3
5525,Male,70,360.5,0,0,0,1,0,0,0,0,0,0,4
5526,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
5527,Female,40,415.98333333333335,0,0,1,0,0,0,0,0,0,0,2
5528,Male,50,323.06666666666666,0,1,1,0,0,0,3,3,0,0,1
5529,Female,35,288.21666666666664,0,0,0,1,0,1,0,0,0,0,4
5530,Male,30,207.46666666666667,0,0,0,1,0,0,2,2,1,0,4
5531,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
5532,Male,45,172.06666666666666,0,0,0,1,0,0,1,0,0,1,4
5533,Female,18,328.76666666666665,0,1,0,0,0,0,0,0,0,0,3
5534,Male,30,232.56666666666666,0,0,0,1,0,0,0,0,0,0,4
5535,Female,25,225.25,0,1,0,0,0,0,0,0,0,0,3
5536,Male,35,272.28333333333336,0,0,1,0,0,0,0,0,0,0,2
5537,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5538,Male,40,258.7,0,1,0,0,0,0,0,0,0,0,3
5539,Female,30,0,0,0,0,0,0,0,0,0,1,0,4
5540,Male,25,286.26666666666665,0,0,0,1,0,0,2,2,0,0,4
5541,Male,40,255.78333333333333,0,1,0,0,0,0,0,0,0,0,3
5542,Male,40,228.8,0,1,0,0,0,0,0,0,1,0,3
5543,Male,35,323.06666666666666,0,1,0,0,0,0,0,0,1,0,3
5544,Female,40,241.83333333333334,0,1,0,0,0,0,0,0,0,1,3
5545,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
5546,Female,25,309.53333333333336,0,0,1,0,0,0,0,0,0,0,2
5547,Male,40,236.73333333333332,0,0,0,0,0,1,1,0,1,0,4
5548,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
5549,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
5550,Male,25,253.06666666666666,0,0,0,0,1,0,0,0,0,0,4
5551,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
5552,Male,60,235.16666666666666,0,0,1,0,0,0,0,0,0,0,2
5553,Male,35,235.2,0,1,0,0,0,0,0,0,0,0,3
5554,Female,30,326.8333333333333,0,1,0,0,0,0,0,0,0,0,3
5555,Male,20,220.48333333333332,0,0,1,0,0,0,0,0,2,0,2
5556,Male,30,312.7,0,0,1,0,0,0,1,0,0,0,2
5557,Male,30,241.38333333333333,0,0,1,0,0,0,0,0,0,0,2
5558,Male,40,273.01666666666665,0,0,1,0,0,0,0,1,1,1,2
5559,Male,50,281.55833333333334,0,0,1,0,1,0,0,0,0,0,2
5560,Male,30,276.7083333333333,0,1,1,0,0,2,1,1,0,0,1
5561,Male,25,267.65,0,0,0,0,1,0,0,0,0,0,4
5562,Female,18,298.98333333333335,0,0,1,0,0,0,0,0,0,0,2
5563,Male,40,286.56666666666666,0,0,1,0,0,1,0,0,0,0,2
5564,Male,45,191.05,0,0,0,1,0,0,0,0,0,0,4
5565,Male,20,204.76666666666665,0,1,0,1,0,0,1,1,0,0,3
5566,Male,18,354.31666666666666,0,0,1,0,0,0,0,0,0,0,2
5567,Male,30,297.1,0,0,0,1,0,0,0,0,0,0,4
5568,Female,30,0,0,0,0,0,0,0,0,0,2,0,4
5569,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
5570,Male,55,237.26666666666668,0,0,1,0,0,0,0,0,0,0,2
5571,Male,30,233.38333333333333,0,0,0,1,0,1,1,0,0,0,4
5572,Male,50,239.28333333333333,0,0,0,1,0,1,2,0,0,0,4
5573,Male,40,227.25,0,0,0,0,1,0,0,2,1,1,4
5574,Male,40,194.4,0,0,0,1,0,4,5,1,0,0,4
5575,Female,35,233.45,0,0,1,0,0,0,1,0,0,0,2
5576,Female,40,362.6333333333333,0,1,0,0,0,0,0,0,0,0,3
5577,Male,18,378.6666666666667,0,0,1,0,0,0,0,0,0,0,2
5578,Male,35,249.93333333333334,0,1,0,0,0,0,0,0,0,0,3
